"Block_Nr","Block_Name","Task_Nr","Task_Name","Trial_Nr","Trial_Id","Condition_Id","eng_or_no","english_recording","German_recording","prolific_id","spanish_recording","word","word_db1f2","word_french","word_french_recording","word_german","completed","crowdsourcing_code","crowdsourcing_subj_id","end_time","exp_subject_id","group_name","rec_session_id","session_name","session_nr","start_time","subj_counter_global","subj_counter_per_group","subject_code","time_delay_offset","time_measure_std","unlocked"
1,"block_1",6,"Spanish","15","9","3","","","","","blockNr_1_taskNr_6_trialNr_15_spanish_recording.wav","","f_o","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","16","16","6","","","","","blockNr_1_taskNr_6_trialNr_16_spanish_recording.wav","","p_u","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","17","19","7","","","","","blockNr_1_taskNr_6_trialNr_17_spanish_recording.wav","","f_a","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","18","18","6","","","","","blockNr_1_taskNr_6_trialNr_18_spanish_recording.wav","","p_u","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","19","12","4","","","","","blockNr_1_taskNr_6_trialNr_19_spanish_recording.wav","","p_o","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","20","3","1","","","","","blockNr_1_taskNr_6_trialNr_20_spanish_recording.wav","","p_i","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","21","22","8","","","","","blockNr_1_taskNr_6_trialNr_21_spanish_recording.wav","","p_a","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","22","1","1","","","","","blockNr_1_taskNr_6_trialNr_22_spanish_recording.wav","","p_i","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","23","21","7","","","","","blockNr_1_taskNr_6_trialNr_23_spanish_recording.wav","","f_a","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","24","7","3","","","","","blockNr_1_taskNr_6_trialNr_24_spanish_recording.wav","","f_o","","","","no","","","",452979,"group_1",516801,"session_1",1,"2022-07-07T16:32:06.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","option_0","","","615f316da40e7564fd9c1856","","","","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","1","8","3","","","blockNr_1_taskNr_3_trialNr_1_German_recording.wav","","","","","","","f_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","2","24","8","","","blockNr_1_taskNr_3_trialNr_2_German_recording.wav","","","","","","","p_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","3","6","2","","","blockNr_1_taskNr_3_trialNr_3_German_recording.wav","","","","","","","p_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","4","5","2","","","blockNr_1_taskNr_3_trialNr_4_German_recording.wav","","","","","","","p_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","5","2","1","","","blockNr_1_taskNr_3_trialNr_5_German_recording.wav","","","","","","","f_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","6","17","6","","","blockNr_1_taskNr_3_trialNr_6_German_recording.wav","","","","","","","p_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","7","9","3","","","blockNr_1_taskNr_3_trialNr_7_German_recording.wav","","","","","","","f_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","8","4","2","","","blockNr_1_taskNr_3_trialNr_8_German_recording.wav","","","","","","","p_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","9","15","5","","","blockNr_1_taskNr_3_trialNr_9_German_recording.wav","","","","","","","f_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","10","18","6","","","blockNr_1_taskNr_3_trialNr_10_German_recording.wav","","","","","","","p_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","11","14","5","","","blockNr_1_taskNr_3_trialNr_11_German_recording.wav","","","","","","","f_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","12","21","7","","","blockNr_1_taskNr_3_trialNr_12_German_recording.wav","","","","","","","f_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","13","1","1","","","blockNr_1_taskNr_3_trialNr_13_German_recording.wav","","","","","","","f_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","14","13","5","","","blockNr_1_taskNr_3_trialNr_14_German_recording.wav","","","","","","","f_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","15","22","8","","","blockNr_1_taskNr_3_trialNr_15_German_recording.wav","","","","","","","p_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","16","16","6","","","blockNr_1_taskNr_3_trialNr_16_German_recording.wav","","","","","","","p_i","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","17","7","3","","","blockNr_1_taskNr_3_trialNr_17_German_recording.wav","","","","","","","f_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","18","20","7","","","blockNr_1_taskNr_3_trialNr_18_German_recording.wav","","","","","","","f_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","19","23","8","","","blockNr_1_taskNr_3_trialNr_19_German_recording.wav","","","","","","","p_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","20","10","4","","","blockNr_1_taskNr_3_trialNr_20_German_recording.wav","","","","","","","p_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","21","12","4","","","blockNr_1_taskNr_3_trialNr_21_German_recording.wav","","","","","","","p_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","22","11","4","","","blockNr_1_taskNr_3_trialNr_22_German_recording.wav","","","","","","","p_u","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","23","19","7","","","blockNr_1_taskNr_3_trialNr_23_German_recording.wav","","","","","","","f_o","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",3,"German","24","3","1","","","blockNr_1_taskNr_3_trialNr_24_German_recording.wav","","","","","","","f_schwa","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","1","13","5","","","","","","","","f_i","blockNr_1_taskNr_4_trialNr_1_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","2","7","3","","","","","","","","f_u","blockNr_1_taskNr_4_trialNr_2_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","3","10","4","","","","","","","","p_u","blockNr_1_taskNr_4_trialNr_3_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","4","16","6","","","","","","","","p_i","blockNr_1_taskNr_4_trialNr_4_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","5","21","7","","","","","","","","f_o","blockNr_1_taskNr_4_trialNr_5_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","6","12","4","","","","","","","","p_u","blockNr_1_taskNr_4_trialNr_6_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","7","20","7","","","","","","","","f_o","blockNr_1_taskNr_4_trialNr_7_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","8","19","7","","","","","","","","f_o","blockNr_1_taskNr_4_trialNr_8_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","9","24","8","","","","","","","","p_o","blockNr_1_taskNr_4_trialNr_9_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","10","11","4","","","","","","","","p_u","blockNr_1_taskNr_4_trialNr_10_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","11","23","8","","","","","","","","p_o","blockNr_1_taskNr_4_trialNr_11_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","12","17","6","","","","","","","","p_i","blockNr_1_taskNr_4_trialNr_12_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","13","8","3","","","","","","","","f_u","blockNr_1_taskNr_4_trialNr_13_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","14","22","8","","","","","","","","p_o","blockNr_1_taskNr_4_trialNr_14_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","15","3","1","","","","","","","","f_schwa","blockNr_1_taskNr_4_trialNr_15_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","16","18","6","","","","","","","","p_i","blockNr_1_taskNr_4_trialNr_16_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","17","4","2","","","","","","","","p_schwa","blockNr_1_taskNr_4_trialNr_17_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","18","5","2","","","","","","","","p_schwa","blockNr_1_taskNr_4_trialNr_18_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","19","9","3","","","","","","","","f_u","blockNr_1_taskNr_4_trialNr_19_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","20","6","2","","","","","","","","p_schwa","blockNr_1_taskNr_4_trialNr_20_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","21","14","5","","","","","","","","f_i","blockNr_1_taskNr_4_trialNr_21_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","22","1","1","","","","","","","","f_schwa","blockNr_1_taskNr_4_trialNr_22_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","23","15","5","","","","","","","","f_i","blockNr_1_taskNr_4_trialNr_23_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",4,"French","24","2","1","","","","","","","","f_schwa","blockNr_1_taskNr_4_trialNr_24_french_recording.wav","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","1","24","8","","","","","blockNr_1_taskNr_6_trialNr_1_spanish_recording.wav","","p_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","2","6","2","","","","","blockNr_1_taskNr_6_trialNr_2_spanish_recording.wav","","f_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","3","10","4","","","","","blockNr_1_taskNr_6_trialNr_3_spanish_recording.wav","","p_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","4","18","6","","","","","blockNr_1_taskNr_6_trialNr_4_spanish_recording.wav","","p_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","5","22","8","","","","","blockNr_1_taskNr_6_trialNr_5_spanish_recording.wav","","p_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","6","17","6","","","","","blockNr_1_taskNr_6_trialNr_6_spanish_recording.wav","","p_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","7","21","7","","","","","blockNr_1_taskNr_6_trialNr_7_spanish_recording.wav","","f_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","8","1","1","","","","","blockNr_1_taskNr_6_trialNr_8_spanish_recording.wav","","p_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","9","8","3","","","","","blockNr_1_taskNr_6_trialNr_9_spanish_recording.wav","","f_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","10","19","7","","","","","blockNr_1_taskNr_6_trialNr_10_spanish_recording.wav","","f_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","11","15","5","","","","","blockNr_1_taskNr_6_trialNr_11_spanish_recording.wav","","f_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","12","7","3","","","","","blockNr_1_taskNr_6_trialNr_12_spanish_recording.wav","","f_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","13","14","5","","","","","blockNr_1_taskNr_6_trialNr_13_spanish_recording.wav","","f_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","14","9","3","","","","","blockNr_1_taskNr_6_trialNr_14_spanish_recording.wav","","f_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","15","2","1","","","","","blockNr_1_taskNr_6_trialNr_15_spanish_recording.wav","","p_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","16","11","4","","","","","blockNr_1_taskNr_6_trialNr_16_spanish_recording.wav","","p_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","17","13","5","","","","","blockNr_1_taskNr_6_trialNr_17_spanish_recording.wav","","f_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","18","12","4","","","","","blockNr_1_taskNr_6_trialNr_18_spanish_recording.wav","","p_o","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","19","20","7","","","","","blockNr_1_taskNr_6_trialNr_19_spanish_recording.wav","","f_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","20","3","1","","","","","blockNr_1_taskNr_6_trialNr_20_spanish_recording.wav","","p_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","21","4","2","","","","","blockNr_1_taskNr_6_trialNr_21_spanish_recording.wav","","f_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","22","16","6","","","","","blockNr_1_taskNr_6_trialNr_22_spanish_recording.wav","","p_u","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","23","5","2","","","","","blockNr_1_taskNr_6_trialNr_23_spanish_recording.wav","","f_i","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",6,"Spanish","24","23","8","","","","","blockNr_1_taskNr_6_trialNr_24_spanish_recording.wav","","p_a","","","","no","","","",452969,"group_1",516791,"session_1",1,"2022-07-07T16:28:36.000Z","","","","not measured","",true
1,"block_1",1,"prolific_id","1","1","1","option_0","","","613cdc44e90da78d34e36cf9","","","","","","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","1","16","6","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_1_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","2","15","5","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_2_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","3","11","4","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_3_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","4","23","8","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_4_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","5","2","1","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_5_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","6","14","5","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_6_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","7","8","3","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_7_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","8","6","2","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_8_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","9","20","7","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_9_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","10","13","5","","","","","","","","f_i","blockNr_1_taskNr_3_trialNr_10_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","11","7","3","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_11_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","12","5","2","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_12_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","13","10","4","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_13_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","14","3","1","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_14_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","15","17","6","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_15_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","16","19","7","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_16_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","17","24","8","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_17_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","18","18","6","","","","","","","","p_i","blockNr_1_taskNr_3_trialNr_18_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","19","22","8","","","","","","","","p_o","blockNr_1_taskNr_3_trialNr_19_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","20","12","4","","","","","","","","p_u","blockNr_1_taskNr_3_trialNr_20_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","21","4","2","","","","","","","","p_schwa","blockNr_1_taskNr_3_trialNr_21_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","22","9","3","","","","","","","","f_u","blockNr_1_taskNr_3_trialNr_22_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","23","1","1","","","","","","","","f_schwa","blockNr_1_taskNr_3_trialNr_23_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",3,"French","24","21","7","","","","","","","","f_o","blockNr_1_taskNr_3_trialNr_24_french_recording.wav","","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","1","22","8","","","blockNr_1_taskNr_4_trialNr_1_German_recording.wav","","","","","","","p_o","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","2","24","8","","","blockNr_1_taskNr_4_trialNr_2_German_recording.wav","","","","","","","p_o","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","3","18","6","","","blockNr_1_taskNr_4_trialNr_3_German_recording.wav","","","","","","","p_i","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","4","6","2","","","blockNr_1_taskNr_4_trialNr_4_German_recording.wav","","","","","","","p_schwa","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","5","15","5","","","blockNr_1_taskNr_4_trialNr_5_German_recording.wav","","","","","","","f_i","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","6","17","6","","","blockNr_1_taskNr_4_trialNr_6_German_recording.wav","","","","","","","p_i","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","7","12","4","","","blockNr_1_taskNr_4_trialNr_7_German_recording.wav","","","","","","","p_u","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","8","5","2","","","blockNr_1_taskNr_4_trialNr_8_German_recording.wav","","","","","","","p_schwa","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","9","13","5","","","blockNr_1_taskNr_4_trialNr_9_German_recording.wav","","","","","","","f_i","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","10","9","3","","","blockNr_1_taskNr_4_trialNr_10_German_recording.wav","","","","","","","f_u","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","11","3","1","","","blockNr_1_taskNr_4_trialNr_11_German_recording.wav","","","","","","","f_schwa","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","12","8","3","","","blockNr_1_taskNr_4_trialNr_12_German_recording.wav","","","","","","","f_u","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","13","10","4","","","blockNr_1_taskNr_4_trialNr_13_German_recording.wav","","","","","","","p_u","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","14","23","8","","","blockNr_1_taskNr_4_trialNr_14_German_recording.wav","","","","","","","p_o","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
1,"block_1",4,"German","15","1","1","","","blockNr_1_taskNr_4_trialNr_15_German_recording.wav","","","","","","","f_schwa","no","","","",452973,"group_1",516795,"session_1",1,"2022-07-07T16:30:24.000Z","","","","not measured","",true
